	rank	word	count	frequency
644	185	distress	15	0.00017170526219393537
645	185	law	15	0.00017170526219393537
646	185	liked	15	0.00017170526219393537
647	185	table	15	0.00017170526219393537
648	185	town	15	0.00017170526219393537
649	185	Such	15	0.00017170526219393537
650	185	period	15	0.00017170526219393537
651	185	claims	15	0.00017170526219393537
652	185	drew	15	0.00017170526219393537
653	185	fact	15	0.00017170526219393537
654	185	staying	15	0.00017170526219393537
655	185	trying	15	0.00017170526219393537
656	185	behind	15	0.00017170526219393537
657	185	attending	15	0.00017170526219393537
658	185	profession	15	0.00017170526219393537
659	185	afraid	15	0.00017170526219393537
660	185	easy	15	0.00017170526219393537
661	185	proof	15	0.00017170526219393537
662	185	answered	15	0.00017170526219393537
663	185	smallest	15	0.00017170526219393537
664	185	continued	15	0.00017170526219393537
665	185	remember	15	0.00017170526219393537
666	185	allowed	15	0.00017170526219393537
667	185	quiet	15	0.00017170526219393537
668	185	round	15	0.00017170526219393537
669	185	sent	15	0.00017170526219393537
670	185	aware	15	0.00017170526219393537
671	185	why	15	0.00017170526219393537
672	185	low	15	0.00017170526219393537
673	185	impossible	15	0.00017170526219393537
674	185	countenance	15	0.00017170526219393537
675	186	improved	14	0.00016025824471433968
676	186	looks	14	0.00016025824471433968
677	186	girls	14	0.00016025824471433968
678	186	nobody	14	0.00016025824471433968
679	186	honour	14	0.00016025824471433968
680	186	neighbourhood	14	0.00016025824471433968
681	186	London	14	0.00016025824471433968
682	186	consciousness	14	0.00016025824471433968
683	186	fully	14	0.00016025824471433968
684	186	certain	14	0.00016025824471433968
685	186	evil	14	0.00016025824471433968
686	186	especially	14	0.00016025824471433968
687	186	boy	14	0.00016025824471433968
688	186	justice	14	0.00016025824471433968
689	186	difference	14	0.00016025824471433968
690	186	struck	14	0.00016025824471433968
691	186	live	14	0.00016025824471433968
692	186	persuaded	14	0.00016025824471433968
693	186	appear	14	0.00016025824471433968
694	186	friendship	14	0.00016025824471433968
695	186	turning	14	0.00016025824471433968
696	186	getting	14	0.00016025824471433968
697	186	truth	14	0.00016025824471433968
